,UniProt,Protein,Infected_8h_1,Infected_8h_2,Infected_8h_3,Infected_8h_4,Infected_8h_5,Mock_8h_1,Mock_8h_2,Mock_8h_3,Mock_8h_4,Mock_8h_5,Infected_16h_1,Infected_16h_2,Infected_16h_3,Infected_16h_4,Infected_16h_5,Mock_16h_1,Mock_16h_2,Mock_16h_3,Mock_16h_4,Mock_16h_5,Infected_24h_1,Infected_24h_2,Infected_24h_3,Infected_24h_4,Infected_24h_5,Mock_24h_1,Mock_24h_2,Mock_24h_3,Mock_24h_4,Mock_24h_5,id,Total missingness,Mock_8h missingness,Mock_16h missingness,Mock_24h missingness,Infected_8h missingness,Infected_16h missingness,Infected_24h missingness,missing_check,Infected_8h/Mock_8h,Infected_8h/Mock_8h_pval,Infected_8h/Mock_8h_adj-p,Infected_16h/Mock_16h,Infected_16h/Mock_16h_pval,Infected_16h/Mock_16h_adj-p,Infected_24h/Mock_24h,Infected_24h/Mock_24h_pval,Infected_24h/Mock_24h_adj-p,Infected_16h/Infected_8h,Infected_16h/Infected_8h_pval,Infected_16h/Infected_8h_adj-p,Infected_24h/Infected_8h,Infected_24h/Infected_8h_pval,Infected_24h/Infected_8h_adj-p,Infected_24h/Infected_16h,Infected_24h/Infected_16h_pval,Infected_24h/Infected_16h_adj-p,Type,Experiment,Residue,Site
IF2G_HUMAN,IF2G_HUMAN,IF2G_HUMAN,28.10812505476596,28.109883434078704,28.248347071901566,28.124147719872468,28.118023556530396,28.33223480553097,28.299239246060047,28.19110980577966,28.179279560229453,28.164906488808356,28.049437124307005,28.447255707766843,28.25074177014584,28.212718948485758,28.188128673175726,28.21969247519079,28.33575785782932,28.245588215527988,28.449745945418353,28.20349728213788,28.23815171876173,28.311250352115696,27.991499600819854,28.189645088412895,28.097676488079525,28.05756051170258,28.31667072196451,28.139781127928234,28.22282592697015,28.310730715882904,IF2G_HUMAN,0,0,0,0,0,0,0,0,-0.09164861385188061,0.06834933705146706,0.5145081502983206,-0.06119991044463191,0.45989004938494704,0.7237328327052329,-0.04386915125173729,0.5736149530812699,0.7642224218655668,0.08795107734641405,0.2414458257799242,0.43664945716559705,0.023939282208118584,0.7085459627476933,0.920500609374492,-0.06401179513829547,0.47263044378457086,0.6154344275661052,Global,LiP,GLB,IF2G_HUMAN@GLB
CETN2_HUMAN,CETN2_HUMAN,CETN2_HUMAN,,,,,,24.564838183985326,24.942946865554486,24.540032001122505,,25.400835406226832,,,,,,,,,,,,,,,,,,,,,CETN2_HUMAN,26,1,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,Global,LiP,GLB,CETN2_HUMAN@GLB
EIF2D_HUMAN,EIF2D_HUMAN,EIF2D_HUMAN,,,,,,,,,,,23.985530041939455,25.639927689265292,,23.853057731663398,,23.486747013430275,,23.90906629344258,25.231780886417745,,,,,,,23.956416591056655,23.498465380634855,23.45254430685527,23.2919751078618,23.81501816792283,EIF2D_HUMAN,19,5,2,0,5,2,5,3,,,,0.2836404231925158,0.7341779201087466,0.8893499069328281,,,,,,,,,,,,,Global,LiP,GLB,EIF2D_HUMAN@GLB
WNT5A_HUMAN,WNT5A_HUMAN,WNT5A_HUMAN,,,,,,,24.597486366603473,24.57432131523965,,,,,,,,,24.296448978412357,,,,,,,,,,,,,,WNT5A_HUMAN,27,3,4,5,5,5,5,5,,,,,,,,,,,,,,,,,,,Global,LiP,GLB,WNT5A_HUMAN@GLB
BUD31_HUMAN,BUD31_HUMAN,BUD31_HUMAN,25.12044318959624,,24.888960689594207,,,24.969883994168022,25.06164208970966,,,,23.94487714808952,,24.72244499870332,24.36456392134436,,,25.05618428846223,25.074239416065012,24.907737350079735,24.774839834734614,,24.50085529296009,24.653507937846292,,,,24.874982741754213,24.485834168762807,24.44925685501854,24.460896907070875,BUD31_HUMAN,13,3,1,1,3,2,3,0,-0.01106110234361779,0.9373026275873375,0.9805978056849698,-0.6092881996229984,0.0313562879510233,0.2166512752659989,0.009438947251585006,0.9560558813656068,0.9798040643161948,-0.6607399168828216,0.11699410387640383,0.277901657307899,-0.4275203241920309,0.09103449488484802,0.49232035813850483,0.23321959269079073,0.48775105241012134,0.6276300922712765,Global,LiP,GLB,BUD31_HUMAN@GLB
NAA10_HUMAN,NAA10_HUMAN,NAA10_HUMAN,26.434257702155925,26.900741975314716,26.747062563609173,27.15993433450605,26.604464016055996,26.557359701413386,26.647359355195906,26.772164890238304,27.0332524724466,26.947210312288874,26.554042632199685,26.607280898485044,26.088789218246795,26.76232014668798,26.537872584711845,26.621679730845486,26.607634142880272,26.56567683879823,26.226584885463346,25.872601525962512,26.626254006185412,26.62209563337431,26.891619141185778,26.340867351131237,26.60752861819906,25.925146349157,26.152612572824797,26.297532535188694,26.415623792367118,26.28806273331435,NAA10_HUMAN,0,0,0,0,0,0,0,0,-0.022177227988240844,0.8883685660484861,0.9714360429008548,0.13122567127629736,0.49657031541702545,0.7482770181388969,0.4018773534447675,0.010461850942108252,0.08777915397619125,-0.2592310222621066,0.1609288649679767,0.3369776804844153,-0.15161916831321065,0.3475259671255213,0.7563964554325241,0.10761185394889594,0.471265022476419,0.614599084612104,Global,LiP,GLB,NAA10_HUMAN@GLB
IPP2_HUMAN,IPP2_HUMAN,IPP2_HUMAN,24.994162203216494,25.161588070198036,24.872787708853863,24.635445316036993,,24.63916158874489,25.330564249201426,25.32097715516688,25.339616221362995,25.592747953705505,24.393748727378572,,,23.889965277932898,,24.35261041195537,24.518840096592488,24.290305993025168,,,24.861745232650698,24.856416825455188,25.112066113144394,24.739234729422563,25.33743462450441,,25.10767678660571,24.80849737516967,24.848004070255335,24.902314590947384,IPP2_HUMAN,7,0,2,1,1,3,0,0,-0.32861760905999304,0.15385527233782487,0.6178138618604414,-0.24539516453527455,0.321899955968124,0.6340916395739514,0.06475629929093074,0.6472340949074689,0.8164583229438104,-0.7741388219206122,0.02687789128166007,0.11414662765767736,0.06538368045910659,0.688016407235289,0.9093656911588172,0.8395225023797188,0.013388752768001925,0.05961740087430227,Global,LiP,GLB,IPP2_HUMAN@GLB
CSK_HUMAN,CSK_HUMAN,CSK_HUMAN,25.678338912161493,25.666402418184557,25.89274291477555,25.620143929986515,25.63677867077358,25.947829663483652,26.211302406344426,25.733881895004416,25.98029702330455,26.533004412137632,25.59673636775648,26.166947888757694,25.836793540535496,25.962481924826392,25.998553998741226,25.825547931650284,26.101197526480433,25.82277724739132,25.815669507600315,26.15726322314324,25.467108714667713,26.05860692956825,25.49736456275144,25.832692998477338,25.445713763192636,25.872704280010577,25.993564919866294,25.704740870670086,25.75930608308993,25.861192106780347,CSK_HUMAN,0,0,0,0,0,0,0,0,-0.38238171087859385,0.029595408636197845,0.4299672694174014,-0.032188343129661234,0.7978408985891126,0.9173214149179433,-0.1780042583519652,0.21424318755389743,0.4636383801058411,0.21342137494711722,0.08131437169178124,0.2203052163277329,-0.03858397544486536,0.7771581016063925,0.9345461212690204,-0.2520053503919826,0.14186495545963143,0.27456690087817726,Global,LiP,GLB,CSK_HUMAN@GLB
GARS_HUMAN,GARS_HUMAN,GARS_HUMAN,29.289145996830232,29.264300408033858,29.457390812573006,29.615564357504752,29.216209626477468,29.460428280678414,29.437447052651414,29.155006691968477,29.30815688263511,29.365469739279703,29.278729497871034,29.499157096768734,29.2722431589743,29.409298600476543,29.59286660055415,29.39817348279898,29.342329395931095,29.326682008393234,29.495042698667035,29.362741488327007,29.757837182546414,29.46166345376497,29.752538775524645,29.596965207222734,29.623918203339983,29.23969625490235,29.498975028738034,29.295302679925506,29.404278738271145,29.586548362300253,GARS_HUMAN,0,0,0,0,0,0,0,0,0.02322051084124155,0.8069605006439406,0.9512580226971311,0.025465176105477383,0.7221824347176178,0.8829794960208113,0.23362435165228845,0.024055251805127516,0.14276875665316982,0.04193675064508895,0.6758730297743683,0.8004910237115092,0.27006232419588727,0.018956279592710075,0.25409272179451275,0.22812557355079832,0.0252226519838082,0.0864631152123277,Global,LiP,GLB,GARS_HUMAN@GLB
SYIC_HUMAN,SYIC_HUMAN,SYIC_HUMAN,27.68972040142142,27.851745350823858,27.79201784477515,28.138927126731225,27.59737935033483,27.799458117052207,27.536364273241645,27.86610796851153,27.739693099412715,27.51895356004072,28.09812988608283,28.066920226393652,28.14416737536739,28.17040651472658,27.939019726310494,28.20477508752262,28.070547429168,27.993375890957058,28.212925597018682,28.197465658722432,27.97361329070803,27.96656882291989,27.62373692238517,27.831704879174097,27.89332947056088,27.940207612381105,27.870401640187353,28.107727354465453,28.069512171848004,27.929382149485644,SYIC_HUMAN,0,0,0,0,0,0,0,0,0.1218426111655333,0.32342771454648933,0.7502837272673457,-0.05208918690157205,0.40949718158202375,0.6952415550440864,-0.12565550852389507,0.14688771171084947,0.37498878897839616,0.2697707309588928,0.027868887252334742,0.11671234971851951,0.04383266233232064,0.7062698881894383,0.920500609374492,-0.22593806862657217,0.017461684301833823,0.06833607125354228,Global,LiP,GLB,SYIC_HUMAN@GLB
EIF1_HUMAN,EIF1_HUMAN,EIF1_HUMAN,29.340744285016633,29.052187474979874,28.857140137040403,29.15749424075461,29.300079208501145,28.998091265835217,29.539931057460947,29.691530403110328,29.440656683421437,29.274954657105702,28.245199995540126,28.743978296941524,27.845124806452823,28.600686734351083,,28.9924877021735,28.94069456806482,29.032591078040685,28.513975868608757,28.709493151981814,28.426067934447328,28.556291035457996,28.2675495708221,28.640735287463162,28.388737859041377,28.5950591807829,28.743759477317035,29.14818962872954,28.938026465272195,28.89450906695339,EIF1_HUMAN,1,0,0,0,0,1,0,0,-0.24750374412819198,0.13248296413847396,0.5979402781489602,-0.4791010154525246,0.05532992674490729,0.2848872573946226,-0.408032426364624,0.007135902095995672,0.06926745425948552,-0.7827816109371462,0.006159568135573548,0.05012337704071113,-0.6856527318121444,0.00024007205114129088,0.022180942725089983,0.09712887912500179,0.6270940384434711,0.7428876818211726,Global,LiP,GLB,EIF1_HUMAN@GLB
KPCI_HUMAN,KPCI_HUMAN,KPCI_HUMAN,22.661776561405613,24.136216391706036,,24.225740953125396,24.34565056473035,23.34704869377013,,,23.98380508967588,,24.808847256143963,,,23.991937623709394,,23.844576422266922,23.321389494233923,,,,,,22.933484686730242,,24.309415280282373,24.572793812236892,22.535864831479163,,23.837735622876593,,KPCI_HUMAN,15,3,3,2,1,3,3,0,0.17691922601884258,0.7911586928570067,0.9455227764440222,0.817409481676254,0.23398603719750016,0.5458950682297893,-0.02734810535790544,0.9782507825289021,0.9902608081500844,0.5580463221848291,0.43528992347296647,0.6183596446342002,-0.220896134235538,0.7767065970439868,0.9345461212690204,-0.7789424564203671,0.4329547008706899,0.5806927978502617,Global,LiP,GLB,KPCI_HUMAN@GLB
ACTY_HUMAN,ACTY_HUMAN,ACTY_HUMAN,,,,,,,,,25.189145963221467,,,24.356122089762266,24.915410576225774,24.73807640627298,,24.865047813888914,25.532253141121906,,,,,,,,,,24.96805279752579,,25.162193690897052,24.663954573886446,ACTY_HUMAN,21,4,3,2,5,2,5,3,,,,-0.5287807867517387,0.20473588882652255,0.5216174494925438,,,,,,,,,,,,,Global,LiP,GLB,ACTY_HUMAN@GLB
ECI1_HUMAN,ECI1_HUMAN,ECI1_HUMAN,25.44430296044562,25.75572024292231,25.351911578947384,25.72692301142166,25.520991945292074,24.64029783019072,24.47082748565904,25.380664175604174,25.620442113603318,24.953869784604596,26.551948841515706,26.70399724632481,26.296203540677126,26.727245350109726,25.669565016239673,26.26223783207609,26.001185494077088,25.963216709716793,25.951690486493145,25.90551332738724,25.643534281080925,25.657595952217935,25.515647707474336,25.441024226738683,25.57991784279026,26.471661414709367,25.842788114409977,26.050223463208848,25.812056922706322,25.85011203876735,ECI1_HUMAN,0,0,0,0,0,0,0,0,0.5467496698734386,0.04528427190612742,0.4811686833811563,0.37302322902333884,0.1073445942103305,0.3873337940301022,-0.43782438869995133,0.009968090067195998,0.08565641513551239,0.8298220511676,0.004344091641767527,0.041084527224539376,0.0075740542546149925,0.93400014829782,0.9727288178931,-0.822247996912985,0.0033742635936984938,0.02490445039833379,Global,LiP,GLB,ECI1_HUMAN@GLB
LAP2A_HUMAN,LAP2A_HUMAN,LAP2A_HUMAN,29.30451388206235,29.006972929105594,29.007703136152738,28.815987317088002,29.239145754876194,29.012261602246905,29.150000718872814,29.180822281451174,29.157199824746527,29.292251042221842,28.604915934178166,28.6062592398717,28.953431102724377,28.649385949077228,28.957671670353744,28.634389217355544,28.675375161294756,28.831141153521887,28.700108037379348,28.453850925302387,28.80641162064983,29.083257865859306,29.086095662831333,29.320058420282955,28.942668543557406,28.955907102822152,28.887005799630813,28.693133427413805,28.831722458435337,28.714292450816306,LAP2A_HUMAN,0,0,0,0,0,0,0,0,-0.08364249005088098,0.42237720013199365,0.8072041462635389,0.09535988027025866,0.3798538419550853,0.6727918332519747,0.2312861748124817,0.04789671461539226,0.2015128223456799,-0.3205318246159301,0.029155573533434436,0.11957693431029567,-0.027166181220806607,0.8305813572326779,0.9534722713824878,0.2933656433951235,0.038786495093841626,0.11336116633032346,Global,LiP,GLB,LAP2A_HUMAN@GLB
STAT1_HUMAN,STAT1_HUMAN,STAT1_HUMAN,28.070014683418737,28.074339281686537,28.012662385970355,28.207898954703165,27.90740010945705,28.201461163000044,28.1770356687003,28.219014429593887,28.138681785738964,27.648426682938634,28.297277446710087,28.393088708822898,28.36881547500938,28.30632674983091,28.23685188488809,28.46085127922386,28.5376280484999,28.46765480235263,28.512411105575563,28.55931441019858,28.005411365097277,27.952859364174362,28.113325695951318,27.897580554457573,27.943512745043527,28.042952711586924,28.30454392672352,28.379885576744265,28.28624746091495,28.290967093736132,STAT1_HUMAN,0,0,0,0,0,0,0,0,-0.02246086294719518,0.8543507662869989,0.9607725080805884,-0.18709987611782708,0.0005403066546563481,0.027665410056763796,-0.27838140899634567,0.0034544152637902394,0.045984735861975434,0.2660089700051067,0.0014572887286189505,0.023490761078304213,-0.07192513810235823,0.2733769375231702,0.7037075993755635,-0.33793410810746494,8.204523454591838e-05,0.0037078430324186105,Global,LiP,GLB,STAT1_HUMAN@GLB
STAT6_HUMAN,STAT6_HUMAN,STAT6_HUMAN,24.053805268472992,24.158741188460414,24.320690188402903,24.549177640822847,,24.304533933846116,,,24.210619935293796,24.15226033745134,24.73487231035177,,24.434541567218144,24.339438567055005,23.836055874229018,24.922147410702628,24.128149332768665,24.374228122373985,24.981360892085096,24.649336369100492,,,23.484585211718326,24.03762385368373,23.94073453948633,24.71484351645066,24.356606286196303,24.40094200269781,24.44926779160022,24.078646140002004,STAT6_HUMAN,6,2,0,0,1,1,2,0,0.0481321693427077,0.7320627834481156,0.9277706773813014,-0.27481734569268923,0.3012921513502502,0.61306614938987,-0.5790799457599398,0.019913369910267875,0.12609326240826882,0.06562350817369378,0.7712389563434194,0.8653048941496801,-0.44962236991032967,0.06564942413064295,0.4369169306277347,-0.5152458780840234,0.1074841369057887,0.2266242522343078,Global,LiP,GLB,STAT6_HUMAN@GLB
MTREX_HUMAN,MTREX_HUMAN,MTREX_HUMAN,25.480188163912462,25.50988375045284,25.51456113425899,26.65528362936802,25.835458225452857,25.4637472395479,25.576207128341444,26.036799892642087,25.86362894783365,25.908284251612383,25.62114988715555,25.369043573913828,26.08680969287852,25.96032612669674,25.772300013095567,25.825705406429865,25.405492984276258,25.63409494354083,25.903655578436005,25.598602790459886,25.490779434309765,25.520719529355286,25.607517064306776,25.25185786870938,25.122606407600177,25.67937916014537,25.455916414712494,25.673242927058308,25.676243061682552,25.49827141686216,MTREX_HUMAN,0,0,0,0,0,0,0,0,0.02934148869354658,0.9087745603860954,0.9714360429008548,0.08841551811947213,0.5816616972505495,0.8020170880400944,-0.19791453523590263,0.09161087623384466,0.2871821340761944,-0.0371491219409954,0.8885960494279791,0.9376169924594115,-0.4003789198327645,0.13578290545747473,0.5744897185028544,-0.3632297978917691,0.047784639128697716,0.13062100259096854,Global,LiP,GLB,MTREX_HUMAN@GLB
MTOR_HUMAN,MTOR_HUMAN,MTOR_HUMAN,,,,24.106636022642803,,,,24.041441250347358,,,,26.0588620084991,,24.18596513170698,24.4279441693703,,,,,,24.763693681390173,23.984161332859344,,,23.199856244567904,25.292771323071186,,24.240596902745505,,22.965806637164373,MTOR_HUMAN,19,4,5,2,4,2,2,3,0.06519477229544535,,,,,,-0.18382120138788238,0.8316355476346897,0.917345291440076,0.7842877472159877,0.5735489398721891,0.7317102702301745,-0.12406560303699621,0.9032915750181245,0.9619678022248945,-0.9083533502529839,0.28772417260883526,0.4446805022055239,Global,LiP,GLB,MTOR_HUMAN@GLB
EPS15_HUMAN,EPS15_HUMAN,EPS15_HUMAN,24.545754989845143,24.27668831673808,24.191665335937383,24.544114528214298,24.689892791862142,,24.560873725738112,24.08125457568556,24.466917497519116,,24.85054694682574,24.36724836054498,25.42664222811456,24.383529836022063,24.344336304934608,24.960044142005554,,24.840550664067784,24.05550659036705,24.944299923508016,24.782803291917844,24.380878927587524,23.800325562205245,24.64512156189779,24.343822868206818,25.272861738622613,24.717163380770003,24.935154021081647,,24.59832361581789,EPS15_HUMAN,4,2,1,1,0,0,0,0,0.07994125953847941,0.6426819077568361,0.8960068497992174,-0.025639594698706247,0.9353625680187703,0.9777376802024967,-0.49028524670999474,0.0717984801082893,0.24852572681597299,0.22483754276898438,0.356739548426426,0.5551447860454948,-0.059032750156365665,0.7670104172680741,0.9344084899208646,-0.28387029292535004,0.32319787545875517,0.47887433903051163,Global,LiP,GLB,EPS15_HUMAN@GLB
CASP3_HUMAN,CASP3_HUMAN,CASP3_HUMAN,25.533441966480698,25.862130324596414,26.13086525082389,26.10972471478111,25.826284555433023,26.032911099053134,,,,26.521119869541725,25.836658143846293,26.050323392829217,,25.936307886860362,26.19476056979973,25.910336150812235,,25.668453672771932,,25.915536709405476,26.0906749989258,26.20606592861419,26.289728118526853,25.980003155894224,25.917154940997726,26.115679950554252,25.566323601671357,25.874527499707032,25.971238713567796,25.898572176911955,CASP3_HUMAN,6,3,2,0,0,1,0,0,-0.3845261218744014,0.1462475729537373,0.6063432531480737,0.17307032067068207,0.18874585957411386,0.5025528076046294,0.21145704010928057,0.09944313320856471,0.30120081239877766,0.11202313591087076,0.4530650660780885,0.6330531970997435,0.20423606616873258,0.15231184317959845,0.5889846611444263,0.09221293025786181,0.4020000237087683,0.5492993886192237,Global,LiP,GLB,CASP3_HUMAN@GLB
RS27_HUMAN,RS27_HUMAN,RS27_HUMAN,29.5951088634676,28.920129987923115,29.54180316833702,29.27494764091964,29.34948417057979,29.656600877819017,29.888170972160804,29.632823819252614,29.963935350379128,29.81091367452042,28.201243160835567,28.726622207025756,28.98287335495228,28.92658360646274,28.67074628603164,29.28252882877022,29.69673167028978,29.74186551613129,29.673629579735067,29.4786847522296,29.14305036981391,29.369242411284954,29.25305151491011,29.48551536388297,28.956019733423535,29.344425126775693,29.672133874383974,29.325724755260072,29.457017231531573,29.80995133122786,RS27_HUMAN,0,0,0,0,0,0,0,0,-0.4541941725809693,0.010185242747855029,0.39144169681578034,-0.8730743463695951,0.0006704348614124572,0.029475335498758772,-0.2804745851727368,0.06583666014453535,0.23753198399114447,-0.6346810431838321,0.00840835321656424,0.05969697865388961,-0.09491888758233102,0.5460633915360394,0.8461401170620381,0.5397621556015011,0.011556889039330104,0.05442943007149901,Global,LiP,GLB,RS27_HUMAN@GLB
RBM34_HUMAN,RBM34_HUMAN,RBM34_HUMAN,,,,,,,24.898379662971866,,,,24.80150370044451,25.136626029655442,25.231924971583624,,,,24.62931375628547,24.844875038612372,24.70240870980996,,,24.51699678270724,,24.916304112486117,,24.971997404287904,,,,24.185460812020903,RBM34_HUMAN,19,4,2,3,5,2,3,2,,,,0.33115239899192517,0.08451747795472779,0.35076148029066073,0.13792133944227203,0.7840930639693386,0.8938101861112158,,,,,,,-0.3400344529645132,0.22759294307897363,0.38313233709328876,Global,LiP,GLB,RBM34_HUMAN@GLB
LPPRC_HUMAN,LPPRC_HUMAN,LPPRC_HUMAN,26.293744203450792,26.178289545754744,26.45510417166819,26.388054516315368,26.138421218142327,26.276074154744034,26.03578071594125,26.065149102019248,26.275376867484656,26.50611313041994,26.655736729808314,27.097174039161448,26.704605441241092,26.947912197537313,27.02445155653503,26.306636640277016,26.33379230415808,26.344484257787627,26.456821021837566,26.22270732475257,26.462084109862246,26.593923241621948,26.188057068103213,26.329597370728678,25.970068666489063,26.371821516511567,26.056747484871913,26.190899039613956,26.042455101009875,26.062232777247587,LPPRC_HUMAN,0,0,0,0,0,0,0,0,0.05902393694445962,0.5870384925169361,0.8738122083525237,0.5530876830940663,0.000404977494140809,0.02484191214058865,0.16391490751005477,0.2266400160290285,0.4779432489713561,0.5952532617903543,0.0005094273066685012,0.014039378354745898,0.018023360294744606,0.8879148648623143,0.9612579041184341,-0.5772299014956097,0.0032358429768595412,0.02414863352280578,Global,LiP,GLB,LPPRC_HUMAN@GLB
